timestamp_s,id,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,xE_m,yE_m,zE_m,rollE_deg,pitchE_deg,yawE_deg
1761142224.731730,0,0.000364,0.007929,1.155564,-2.098,1.324,2.260,0.000364,0.007929,1.155564,-2.098,1.324,2.260
1761142224.795973,0,0.000355,0.007919,1.155572,-2.169,1.373,2.253,0.000355,0.007919,1.155572,-2.169,1.373,2.253
1761142224.859014,0,0.000347,0.007926,1.155484,-2.134,1.439,2.257,0.000347,0.007926,1.155484,-2.134,1.439,2.257
1761142224.920647,0,0.000358,0.007919,1.155605,-2.187,1.352,2.250,0.000358,0.007919,1.155605,-2.187,1.352,2.250
1761142224.982315,0,0.000353,0.007918,1.155543,-2.134,1.413,2.250,0.000353,0.007918,1.155543,-2.134,1.413,2.250
1761142225.050665,0,0.000355,0.007920,1.155522,-2.162,1.405,2.253,0.000355,0.007920,1.155522,-2.162,1.405,2.253
1761142225.122464,0,0.000373,0.007907,1.155464,-2.231,1.316,2.250,0.000373,0.007907,1.155464,-2.231,1.316,2.250
1761142225.190471,0,0.000357,0.007901,1.155481,-2.303,1.372,2.247,0.000357,0.007901,1.155481,-2.303,1.372,2.247
1761142225.257563,0,0.000352,0.007920,1.155548,-2.175,1.409,2.256,0.000352,0.007920,1.155548,-2.175,1.409,2.256
1761142225.323111,0,0.000365,0.007911,1.155569,-2.246,1.295,2.247,0.000365,0.007911,1.155569,-2.246,1.295,2.247
1761142225.387361,0,0.000350,0.007913,1.155455,-2.190,1.415,2.253,0.000350,0.007913,1.155455,-2.190,1.415,2.253
1761142225.449109,0,0.000355,0.007928,1.155509,-2.138,1.383,2.248,0.000355,0.007928,1.155509,-2.138,1.383,2.248
1761142225.517010,0,0.000352,0.007927,1.155482,-2.115,1.381,2.252,0.000352,0.007927,1.155482,-2.115,1.381,2.252
1761142225.579858,0,0.000362,0.007908,1.155406,-2.241,1.375,2.254,0.000362,0.007908,1.155406,-2.241,1.375,2.254
1761142225.643074,0,0.000371,0.007923,1.155473,-2.151,1.301,2.253,0.000371,0.007923,1.155473,-2.151,1.301,2.253
1761142225.710840,0,0.000366,0.007916,1.155467,-2.196,1.372,2.255,0.000366,0.007916,1.155467,-2.196,1.372,2.255
1761142225.771313,0,0.000364,0.007909,1.155473,-2.229,1.320,2.254,0.000364,0.007909,1.155473,-2.229,1.320,2.254
1761142225.825454,0,0.000356,0.007916,1.155469,-2.187,1.408,2.258,0.000356,0.007916,1.155469,-2.187,1.408,2.258
1761142225.887854,0,0.000375,0.007938,1.155470,-2.060,1.366,2.259,0.000375,0.007938,1.155470,-2.060,1.366,2.259
1761142225.945698,0,0.000362,0.007935,1.155515,-2.141,1.361,2.250,0.000362,0.007935,1.155515,-2.141,1.361,2.250
1761142226.003299,0,0.000361,0.007914,1.155517,-2.220,1.355,2.250,0.000361,0.007914,1.155517,-2.220,1.355,2.250
1761142226.062415,0,0.000374,0.007916,1.155486,-2.234,1.294,2.251,0.000374,0.007916,1.155486,-2.234,1.294,2.251
1761142226.126501,0,0.000354,0.007904,1.155469,-2.264,1.382,2.246,0.000354,0.007904,1.155469,-2.264,1.382,2.246
1761142226.190832,0,0.000370,0.007912,1.155474,-2.253,1.314,2.245,0.000370,0.007912,1.155474,-2.253,1.314,2.245
1761142226.257875,0,0.000355,0.007918,1.155444,-2.205,1.373,2.249,0.000355,0.007918,1.155444,-2.205,1.373,2.249
1761142226.321555,0,0.000348,0.007924,1.155471,-2.132,1.412,2.255,0.000348,0.007924,1.155471,-2.132,1.412,2.255
1761142226.384759,0,0.000365,0.007925,1.155437,-2.168,1.337,2.254,0.000365,0.007925,1.155437,-2.168,1.337,2.254
1761142226.444969,0,0.000347,0.007931,1.155468,-2.112,1.391,2.250,0.000347,0.007931,1.155468,-2.112,1.391,2.250
1761142226.508685,0,0.000346,0.007928,1.155464,-2.158,1.444,2.254,0.000346,0.007928,1.155464,-2.158,1.444,2.254
1761142226.578396,0,0.000353,0.007919,1.155574,-2.149,1.376,2.255,0.000353,0.007919,1.155574,-2.149,1.376,2.255
1761142226.642657,0,0.000352,0.007922,1.155468,-2.181,1.393,2.250,0.000352,0.007922,1.155468,-2.181,1.393,2.250
1761142226.705700,0,0.000346,0.007931,1.155462,-2.117,1.451,2.258,0.000346,0.007931,1.155462,-2.117,1.451,2.258
1761142226.769810,0,0.000370,0.007921,1.155465,-2.155,1.309,2.250,0.000370,0.007921,1.155465,-2.155,1.309,2.250
1761142226.834148,0,0.000358,0.007914,1.155414,-2.165,1.349,2.249,0.000358,0.007914,1.155414,-2.165,1.349,2.249
1761142226.896330,0,0.000349,0.007923,1.155469,-2.166,1.431,2.252,0.000349,0.007923,1.155469,-2.166,1.431,2.252
1761142226.959403,0,0.000364,0.007931,1.155559,-2.097,1.326,2.256,0.000364,0.007931,1.155559,-2.097,1.326,2.256
1761142227.016532,0,0.000349,0.007910,1.155531,-2.192,1.392,2.249,0.000349,0.007910,1.155531,-2.192,1.392,2.249
1761142227.070738,0,0.000348,0.007909,1.155483,-2.223,1.467,2.248,0.000348,0.007909,1.155483,-2.223,1.467,2.248
1761142227.130686,0,0.000357,0.007899,1.155442,-2.290,1.380,2.254,0.000357,0.007899,1.155442,-2.290,1.380,2.254
1761142227.193019,0,0.000361,0.007921,1.155514,-2.073,1.363,2.254,0.000361,0.007921,1.155514,-2.073,1.363,2.254
1761142227.258343,0,0.000351,0.007909,1.155517,-2.254,1.418,2.251,0.000351,0.007909,1.155517,-2.254,1.418,2.251
1761142227.319970,0,0.000362,0.007935,1.155546,-2.067,1.342,2.256,0.000362,0.007935,1.155546,-2.067,1.342,2.256
1761142227.384664,0,0.000352,0.007912,1.155453,-2.196,1.386,2.249,0.000352,0.007912,1.155453,-2.196,1.386,2.249
1761142227.449944,0,0.000350,0.007908,1.155481,-2.204,1.438,2.255,0.000350,0.007908,1.155481,-2.204,1.438,2.255
1761142227.510674,0,0.000345,0.007922,1.155513,-2.180,1.396,2.251,0.000345,0.007922,1.155513,-2.180,1.396,2.251
1761142227.573702,0,0.000366,0.007913,1.155550,-2.218,1.288,2.250,0.000366,0.007913,1.155550,-2.218,1.288,2.250
1761142227.640122,0,0.000352,0.007920,1.155440,-2.148,1.387,2.258,0.000352,0.007920,1.155440,-2.148,1.387,2.258
1761142227.700804,0,0.000359,0.007928,1.155563,-2.114,1.341,2.248,0.000359,0.007928,1.155563,-2.114,1.341,2.248
1761142227.761211,0,0.000332,0.007914,1.155461,-2.200,1.463,2.253,0.000332,0.007914,1.155461,-2.200,1.463,2.253
1761142227.838380,0,0.000337,0.007926,1.155460,-2.170,1.445,2.257,0.000337,0.007926,1.155460,-2.170,1.445,2.257
1761142227.910505,0,0.000355,0.007916,1.155557,-2.181,1.285,2.253,0.000355,0.007916,1.155557,-2.181,1.285,2.253
1761142227.986647,0,0.000353,0.007915,1.155435,-2.209,1.418,2.250,0.000353,0.007915,1.155435,-2.209,1.418,2.250
1761142228.055801,0,0.000350,0.007922,1.155507,-2.191,1.352,2.251,0.000350,0.007922,1.155507,-2.191,1.352,2.251
1761142228.125186,0,0.000358,0.007916,1.155532,-2.210,1.329,2.248,0.000358,0.007916,1.155532,-2.210,1.329,2.248
1761142228.209783,0,0.000341,0.007914,1.155412,-2.178,1.421,2.261,0.000341,0.007914,1.155412,-2.178,1.421,2.261
1761142228.273839,0,0.000349,0.007915,1.155448,-2.182,1.370,2.257,0.000349,0.007915,1.155448,-2.182,1.370,2.257
1761142228.342910,0,0.000343,0.007909,1.155486,-2.232,1.371,2.252,0.000343,0.007909,1.155486,-2.232,1.371,2.252
1761142228.410029,0,0.000351,0.007929,1.155548,-2.095,1.348,2.253,0.000351,0.007929,1.155548,-2.095,1.348,2.253
1761142228.472085,0,0.000341,0.007911,1.155546,-2.216,1.394,2.249,0.000341,0.007911,1.155546,-2.216,1.394,2.249
1761142228.535403,0,0.000353,0.007908,1.155505,-2.226,1.363,2.254,0.000353,0.007908,1.155505,-2.226,1.363,2.254
1761142228.600536,0,0.000338,0.007913,1.155535,-2.218,1.423,2.249,0.000338,0.007913,1.155535,-2.218,1.423,2.249
1761142228.660888,0,0.000332,0.007905,1.155482,-2.232,1.503,2.254,0.000332,0.007905,1.155482,-2.232,1.503,2.254
1761142228.716515,0,0.000343,0.007912,1.155527,-2.206,1.352,2.250,0.000343,0.007912,1.155527,-2.206,1.352,2.250
1761142228.772682,0,0.000327,0.007904,1.155585,-2.214,1.400,2.254,0.000327,0.007904,1.155585,-2.214,1.400,2.254
1761142228.836293,0,0.000345,0.007927,1.155494,-2.093,1.354,2.261,0.000345,0.007927,1.155494,-2.093,1.354,2.261
1761142228.898090,0,0.000333,0.007916,1.155582,-2.146,1.381,2.250,0.000333,0.007916,1.155582,-2.146,1.381,2.250
1761142228.955110,0,0.000336,0.007924,1.155530,-2.115,1.408,2.254,0.000336,0.007924,1.155530,-2.115,1.408,2.254
1761142229.018755,0,0.000348,0.007904,1.155563,-2.167,1.318,2.254,0.000348,0.007904,1.155563,-2.167,1.318,2.254
1761142229.086492,0,0.000335,0.007907,1.155473,-2.176,1.364,2.250,0.000335,0.007907,1.155473,-2.176,1.364,2.250
1761142229.148038,0,0.000350,0.007903,1.155528,-2.201,1.304,2.251,0.000350,0.007903,1.155528,-2.201,1.304,2.251
1761142229.205829,0,0.000332,0.007900,1.155434,-2.240,1.449,2.248,0.000332,0.007900,1.155434,-2.240,1.449,2.248
1761142229.270619,0,0.000335,0.007916,1.155482,-2.192,1.386,2.251,0.000335,0.007916,1.155482,-2.192,1.386,2.251
1761142229.330681,0,0.000336,0.007919,1.155460,-2.185,1.431,2.257,0.000336,0.007919,1.155460,-2.185,1.431,2.257
1761142229.388386,0,0.000343,0.007921,1.155461,-2.208,1.346,2.256,0.000343,0.007921,1.155461,-2.208,1.346,2.256
1761142229.452190,0,0.000350,0.007920,1.155493,-2.169,1.327,2.251,0.000350,0.007920,1.155493,-2.169,1.327,2.251
1761142229.519091,0,0.000334,0.007930,1.155494,-2.110,1.460,2.259,0.000334,0.007930,1.155494,-2.110,1.460,2.259
1761142229.578830,0,0.000334,0.007927,1.155583,-2.137,1.397,2.250,0.000334,0.007927,1.155583,-2.137,1.397,2.250
1761142229.636949,0,0.000337,0.007908,1.155542,-2.256,1.365,2.243,0.000337,0.007908,1.155542,-2.256,1.365,2.243
1761142229.693800,0,0.000320,0.007922,1.155526,-2.201,1.442,2.249,0.000320,0.007922,1.155526,-2.201,1.442,2.249
1761142229.751701,0,0.000329,0.007918,1.155500,-2.221,1.389,2.252,0.000329,0.007918,1.155500,-2.221,1.389,2.252
1761142229.807236,0,0.000325,0.007928,1.155543,-2.149,1.429,2.248,0.000325,0.007928,1.155543,-2.149,1.429,2.248
1761142229.873374,0,0.000352,0.007911,1.155459,-2.287,1.357,2.247,0.000352,0.007911,1.155459,-2.287,1.357,2.247
1761142229.930780,0,0.000336,0.007938,1.155383,-2.150,1.404,2.257,0.000336,0.007938,1.155383,-2.150,1.404,2.257
1761142229.989030,0,0.000344,0.007917,1.155522,-2.246,1.371,2.244,0.000344,0.007917,1.155522,-2.246,1.371,2.244
1761142230.054492,0,0.000330,0.007899,1.155496,-2.303,1.394,2.247,0.000330,0.007899,1.155496,-2.303,1.394,2.247
1761142230.118869,0,0.000352,0.007920,1.155527,-2.170,1.341,2.255,0.000352,0.007920,1.155527,-2.170,1.341,2.255
1761142230.179588,0,0.000346,0.007917,1.155467,-2.189,1.361,2.252,0.000346,0.007917,1.155467,-2.189,1.361,2.252
1761142230.240154,0,0.000346,0.007931,1.155582,-2.127,1.376,2.252,0.000346,0.007931,1.155582,-2.127,1.376,2.252
1761142230.304827,0,0.000322,0.007921,1.155476,-2.187,1.547,2.247,0.000322,0.007921,1.155476,-2.187,1.547,2.247
1761142230.368976,0,0.000355,0.007938,1.155461,-2.144,1.349,2.255,0.000355,0.007938,1.155461,-2.144,1.349,2.255
1761142230.432811,0,0.000338,0.007939,1.155464,-2.130,1.446,2.257,0.000338,0.007939,1.155464,-2.130,1.446,2.257
1761142230.493599,0,0.000356,0.007908,1.155475,-2.250,1.338,2.248,0.000356,0.007908,1.155475,-2.250,1.338,2.248
1761142230.562162,0,0.000335,0.007933,1.155490,-2.127,1.450,2.251,0.000335,0.007933,1.155490,-2.127,1.450,2.251
1761142230.628313,0,0.000356,0.007914,1.155491,-2.251,1.311,2.251,0.000356,0.007914,1.155491,-2.251,1.311,2.251
1761142230.696001,0,0.000361,0.007926,1.155518,-2.186,1.326,2.254,0.000361,0.007926,1.155518,-2.186,1.326,2.254
1761142230.749801,0,0.000361,0.007927,1.155520,-2.143,1.337,2.254,0.000361,0.007927,1.155520,-2.143,1.337,2.254
1761142230.806971,0,0.000365,0.007917,1.155499,-2.195,1.308,2.251,0.000365,0.007917,1.155499,-2.195,1.308,2.251
1761142230.868147,0,0.000357,0.007922,1.155422,-2.216,1.338,2.250,0.000357,0.007922,1.155422,-2.216,1.338,2.250
1761142230.933328,0,0.000327,0.007926,1.155541,-2.147,1.467,2.258,0.000327,0.007926,1.155541,-2.147,1.467,2.258
1761142230.991402,0,0.000331,0.007926,1.155459,-2.187,1.487,2.258,0.000331,0.007926,1.155459,-2.187,1.487,2.258
1761142231.049661,0,0.000341,0.007917,1.155476,-2.203,1.457,2.255,0.000341,0.007917,1.155476,-2.203,1.457,2.255
1761142231.108327,0,0.000350,0.007939,1.155538,-2.138,1.348,2.256,0.000350,0.007939,1.155538,-2.138,1.348,2.256
1761142231.170024,0,0.000346,0.007936,1.155462,-2.185,1.358,2.251,0.000346,0.007936,1.155462,-2.185,1.358,2.251
1761142231.227446,0,0.000356,0.007927,1.155523,-2.169,1.352,2.258,0.000356,0.007927,1.155523,-2.169,1.352,2.258
1761142231.284640,0,0.000356,0.007906,1.155481,-2.317,1.295,2.246,0.000356,0.007906,1.155481,-2.317,1.295,2.246
1761142231.345113,0,0.000343,0.007916,1.155453,-2.232,1.363,2.252,0.000343,0.007916,1.155453,-2.232,1.363,2.252
1761142231.402032,0,0.000335,0.007921,1.155501,-2.209,1.455,2.251,0.000335,0.007921,1.155501,-2.209,1.455,2.251
1761142231.458176,0,0.000344,0.007942,1.155461,-2.105,1.484,2.258,0.000344,0.007942,1.155461,-2.105,1.484,2.258
1761142231.516793,0,0.000363,0.007923,1.155486,-2.189,1.273,2.254,0.000363,0.007923,1.155486,-2.189,1.273,2.254
1761142231.580539,0,0.000347,0.007937,1.155466,-2.078,1.424,2.254,0.000347,0.007937,1.155466,-2.078,1.424,2.254
1761142231.641818,0,0.000344,0.007909,1.155466,-2.265,1.397,2.253,0.000344,0.007909,1.155466,-2.265,1.397,2.253
1761142231.703341,0,0.000339,0.007927,1.155441,-2.163,1.448,2.251,0.000339,0.007927,1.155441,-2.163,1.448,2.251
1761142231.772695,0,0.000336,0.007930,1.155411,-2.178,1.451,2.254,0.000336,0.007930,1.155411,-2.178,1.451,2.254
1761142231.832547,0,0.000344,0.007937,1.155459,-2.134,1.415,2.256,0.000344,0.007937,1.155459,-2.134,1.415,2.256
1761142231.895737,0,0.000353,0.007911,1.155398,-2.290,1.380,2.250,0.000353,0.007911,1.155398,-2.290,1.380,2.250
1761142231.959831,0,0.000336,0.007916,1.155519,-2.183,1.451,2.248,0.000336,0.007916,1.155519,-2.183,1.451,2.248
1761142232.023790,0,0.000356,0.007928,1.155528,-2.149,1.333,2.248,0.000356,0.007928,1.155528,-2.149,1.333,2.248
1761142232.087566,0,0.000336,0.007936,1.155518,-2.176,1.365,2.247,0.000336,0.007936,1.155518,-2.176,1.365,2.247
1761142232.148206,0,0.000346,0.007956,1.155535,-1.995,1.439,2.261,0.000346,0.007956,1.155535,-1.995,1.439,2.261
1761142232.216826,0,0.000333,0.007939,1.155437,-2.077,1.443,2.265,0.000333,0.007939,1.155437,-2.077,1.443,2.265
1761142232.284547,0,0.000337,0.007920,1.155443,-2.216,1.397,2.249,0.000337,0.007920,1.155443,-2.216,1.397,2.249
1761142232.348164,0,0.000351,0.007919,1.155471,-2.248,1.368,2.247,0.000351,0.007919,1.155471,-2.248,1.368,2.247
1761142232.417708,0,0.000324,0.007913,1.155486,-2.262,1.460,2.251,0.000324,0.007913,1.155486,-2.262,1.460,2.251
1761142232.478300,0,0.000349,0.007948,1.155436,-2.095,1.285,2.248,0.000349,0.007948,1.155436,-2.095,1.285,2.248
1761142232.544539,0,0.000323,0.007938,1.155376,-2.120,1.526,2.254,0.000323,0.007938,1.155376,-2.120,1.526,2.254
1761142232.611412,0,0.000332,0.007924,1.155472,-2.201,1.405,2.249,0.000332,0.007924,1.155472,-2.201,1.405,2.249
1761142232.676807,0,0.000339,0.007929,1.155507,-2.102,1.416,2.259,0.000339,0.007929,1.155507,-2.102,1.416,2.259
1761142232.740802,0,0.000346,0.007932,1.155577,-2.157,1.324,2.249,0.000346,0.007932,1.155577,-2.157,1.324,2.249
1761142232.802582,0,0.000354,0.007930,1.155447,-2.187,1.395,2.254,0.000354,0.007930,1.155447,-2.187,1.395,2.254
1761142232.861911,0,0.000345,0.007914,1.155437,-2.228,1.398,2.245,0.000345,0.007914,1.155437,-2.228,1.398,2.245
1761142232.926698,0,0.000350,0.007925,1.155523,-2.200,1.425,2.251,0.000350,0.007925,1.155523,-2.200,1.425,2.251
1761142232.993559,0,0.000350,0.007930,1.155496,-2.179,1.348,2.252,0.000350,0.007930,1.155496,-2.179,1.348,2.252
1761142233.062108,0,0.000345,0.007924,1.155512,-2.164,1.396,2.255,0.000345,0.007924,1.155512,-2.164,1.396,2.255
1761142233.122804,0,0.000356,0.007916,1.155536,-2.200,1.297,2.250,0.000356,0.007916,1.155536,-2.200,1.297,2.250
1761142233.187460,0,0.000335,0.007917,1.155455,-2.158,1.395,2.255,0.000335,0.007917,1.155455,-2.158,1.395,2.255
1761142233.261546,0,0.000334,0.007901,1.155484,-2.275,1.436,2.254,0.000334,0.007901,1.155484,-2.275,1.436,2.254
1761142233.337442,0,0.000357,0.007933,1.155512,-2.085,1.359,2.255,0.000357,0.007933,1.155512,-2.085,1.359,2.255
1761142233.404101,0,0.000343,0.007923,1.155457,-2.167,1.398,2.258,0.000343,0.007923,1.155457,-2.167,1.398,2.258
1761142233.475801,0,0.000354,0.007926,1.155441,-2.156,1.376,2.251,0.000354,0.007926,1.155441,-2.156,1.376,2.251
1761142233.541165,0,0.000356,0.007924,1.155489,-2.158,1.304,2.254,0.000356,0.007924,1.155489,-2.158,1.304,2.254
1761142233.611792,0,0.000340,0.007929,1.155518,-2.168,1.425,2.252,0.000340,0.007929,1.155518,-2.168,1.425,2.252
1761142233.684541,0,0.000366,0.007907,1.155467,-2.272,1.306,2.254,0.000366,0.007907,1.155467,-2.272,1.306,2.254
1761142233.753150,0,0.000362,0.007950,1.155530,-2.059,1.303,2.258,0.000362,0.007950,1.155530,-2.059,1.303,2.258
1761142233.831295,0,0.000349,0.007942,1.155450,-2.176,1.396,2.253,0.000349,0.007942,1.155450,-2.176,1.396,2.253
1761142233.900134,0,0.000377,0.007934,1.155461,-2.176,1.288,2.254,0.000377,0.007934,1.155461,-2.176,1.288,2.254
1761142233.962284,0,0.000341,0.007931,1.155428,-2.139,1.485,2.254,0.000341,0.007931,1.155428,-2.139,1.485,2.254
1761142234.025395,0,0.000363,0.007946,1.155478,-2.036,1.363,2.260,0.000363,0.007946,1.155478,-2.036,1.363,2.260
1761142234.094280,0,0.000352,0.007928,1.155519,-2.186,1.414,2.255,0.000352,0.007928,1.155519,-2.186,1.414,2.255
1761142234.161082,0,0.000359,0.007934,1.155478,-2.159,1.363,2.258,0.000359,0.007934,1.155478,-2.159,1.363,2.258
1761142234.225726,0,0.000354,0.007929,1.155472,-2.190,1.430,2.251,0.000354,0.007929,1.155472,-2.190,1.430,2.251
1761142234.290661,0,0.000359,0.007939,1.155493,-2.103,1.421,2.251,0.000359,0.007939,1.155493,-2.103,1.421,2.251
1761142234.354460,0,0.000363,0.007928,1.155455,-2.203,1.365,2.252,0.000363,0.007928,1.155455,-2.203,1.365,2.252
1761142234.409513,0,0.000363,0.007947,1.155456,-2.114,1.383,2.253,0.000363,0.007947,1.155456,-2.114,1.383,2.253
1761142234.472529,0,0.000358,0.007918,1.155474,-2.237,1.363,2.249,0.000358,0.007918,1.155474,-2.237,1.363,2.249
1761142234.534879,0,0.000367,0.007945,1.155506,-2.115,1.361,2.251,0.000367,0.007945,1.155506,-2.115,1.361,2.251
1761142234.597585,0,0.000358,0.007941,1.155501,-2.101,1.437,2.251,0.000358,0.007941,1.155501,-2.101,1.437,2.251
1761142234.662363,0,0.000358,0.007924,1.155453,-2.173,1.473,2.252,0.000358,0.007924,1.155453,-2.173,1.473,2.252
1761142234.723269,0,0.000354,0.007938,1.155516,-2.140,1.444,2.254,0.000354,0.007938,1.155516,-2.140,1.444,2.254
1761142234.781963,0,0.000358,0.007921,1.155499,-2.193,1.378,2.254,0.000358,0.007921,1.155499,-2.193,1.378,2.254
1761142234.843329,0,0.000367,0.007930,1.155420,-2.154,1.390,2.255,0.000367,0.007930,1.155420,-2.154,1.390,2.255
1761142234.907807,0,0.000365,0.007930,1.155493,-2.134,1.394,2.249,0.000365,0.007930,1.155493,-2.134,1.394,2.249
1761142234.972174,0,0.000347,0.007902,1.155429,-2.296,1.424,2.249,0.000347,0.007902,1.155429,-2.296,1.424,2.249
1761142235.042835,0,0.000363,0.007956,1.155534,-2.030,1.392,2.258,0.000363,0.007956,1.155534,-2.030,1.392,2.258
1761142235.108014,0,0.000358,0.007938,1.155521,-2.183,1.387,2.252,0.000358,0.007938,1.155521,-2.183,1.387,2.252
1761142235.168431,0,0.000367,0.007931,1.155521,-2.195,1.346,2.248,0.000367,0.007931,1.155521,-2.195,1.346,2.248
1761142235.231855,0,0.000351,0.007944,1.155557,-2.085,1.436,2.261,0.000351,0.007944,1.155557,-2.085,1.436,2.261
1761142235.294685,0,0.000359,0.007939,1.155530,-2.112,1.375,2.254,0.000359,0.007939,1.155530,-2.112,1.375,2.254
1761142235.362490,0,0.000344,0.007942,1.155533,-2.146,1.415,2.252,0.000344,0.007942,1.155533,-2.146,1.415,2.252
1761142235.426726,0,0.000363,0.007937,1.155453,-2.215,1.348,2.250,0.000363,0.007937,1.155453,-2.215,1.348,2.250
1761142235.486685,0,0.000362,0.007935,1.155523,-2.192,1.374,2.255,0.000362,0.007935,1.155523,-2.192,1.374,2.255
1761142235.549853,0,0.000356,0.007949,1.155510,-2.078,1.377,2.253,0.000356,0.007949,1.155510,-2.078,1.377,2.253
1761142235.612632,0,0.000361,0.007932,1.155431,-2.168,1.387,2.257,0.000361,0.007932,1.155431,-2.168,1.387,2.257
1761142235.672732,0,0.000357,0.007925,1.155489,-2.208,1.389,2.248,0.000357,0.007925,1.155489,-2.208,1.389,2.248
1761142235.735080,0,0.000351,0.007916,1.155583,-2.194,1.371,2.255,0.000351,0.007916,1.155583,-2.194,1.371,2.255
1761142235.796283,0,0.000350,0.007897,1.155431,-2.263,1.418,2.247,0.000350,0.007897,1.155431,-2.263,1.418,2.247
1761142235.852966,0,0.000363,0.007918,1.155451,-2.188,1.328,2.256,0.000363,0.007918,1.155451,-2.188,1.328,2.256
1761142235.914447,0,0.000333,0.007906,1.155482,-2.233,1.459,2.253,0.000333,0.007906,1.155482,-2.233,1.459,2.253
1761142235.979032,0,0.000355,0.007926,1.155442,-2.156,1.383,2.258,0.000355,0.007926,1.155442,-2.156,1.383,2.258
1761142236.046440,0,0.000352,0.007932,1.155515,-2.076,1.342,2.259,0.000352,0.007932,1.155515,-2.076,1.342,2.259
1761142236.111209,0,0.000358,0.007922,1.155521,-2.200,1.362,2.247,0.000358,0.007922,1.155521,-2.200,1.362,2.247
1761142236.179549,0,0.000370,0.007926,1.155487,-2.197,1.311,2.243,0.000370,0.007926,1.155487,-2.197,1.311,2.243
1761142236.247676,0,0.000357,0.007933,1.155542,-2.112,1.369,2.257,0.000357,0.007933,1.155542,-2.112,1.369,2.257
1761142236.313548,0,0.000344,0.007923,1.155455,-2.223,1.467,2.250,0.000344,0.007923,1.155455,-2.223,1.467,2.250
1761142236.379270,0,0.000350,0.007940,1.155448,-2.188,1.413,2.254,0.000350,0.007940,1.155448,-2.188,1.413,2.254
1761142236.434831,0,0.000358,0.007928,1.155508,-2.183,1.363,2.259,0.000358,0.007928,1.155508,-2.183,1.363,2.259
1761142236.493602,0,0.000354,0.007923,1.155431,-2.211,1.417,2.257,0.000354,0.007923,1.155431,-2.211,1.417,2.257
1761142236.556377,0,0.000346,0.007919,1.155475,-2.254,1.426,2.253,0.000346,0.007919,1.155475,-2.254,1.426,2.253
1761142236.611991,0,0.000372,0.007943,1.155376,-2.155,1.307,2.256,0.000372,0.007943,1.155376,-2.155,1.307,2.256
1761142236.674207,0,0.000343,0.007931,1.155544,-2.222,1.404,2.248,0.000343,0.007931,1.155544,-2.222,1.404,2.248
1761142236.736805,0,0.000341,0.007936,1.155518,-2.158,1.474,2.255,0.000341,0.007936,1.155518,-2.158,1.474,2.255
1761142236.805619,0,0.000354,0.007953,1.155472,-2.072,1.426,2.251,0.000354,0.007953,1.155472,-2.072,1.426,2.251
1761142236.867793,0,0.000365,0.007916,1.155426,-2.316,1.392,2.255,0.000365,0.007916,1.155426,-2.316,1.392,2.255
